currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,coupon,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,discount
EUR,catalog,1,bollo-de-petitas-chocolate-con-leche-weikis-la-bella-easo-6-ud,415187,8410099571794,2.85,la-bella-easo,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,415187,521007263,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,huevos-camperos-circulo-de-calidad-6-ud,151112,8431876259803,2.39,circulo-de-calidad,cat20001-la-despensa,1,,151112,prod69874,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,aperitivo-de-maiz-sabor-queso-y-bacon-konos-carrefour-100-g,726807,8431876118742,0.8,carrefour,cat20001-la-despensa,1,,726807,521003767,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,huevos-camperos-pazo-de-vilane-12-ud,255594,8437000124009,4.19,,cat20001-la-despensa,1,,255594,527054495,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,leche-desnatada-0-mg-puleva-sin-gluten-sin-lactosa-botella-1-l,227049,8411700001624,1.37,puleva,cat20001-la-despensa,1,,227049,538002088,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,pistachos-tostados-sin-sal-anadida-carrefour-150-g,991782,3560071098025,2.19,carrefour,cat20001-la-despensa,1,,991782,prod800302,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,patatas-fritas-sabor-jamon-serrano-sensation-carrefour-150-g,107052,8431876270464,1.2,carrefour,cat20001-la-despensa,1,,107052,prod1022999,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,caldo-casero-de-pollo-gallina-blanca-sin-gluten-pack-de-2-briks-de-1-l,065288,8410300349129,4.09,gallina-blanca,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,065288,680702146,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,leche-semidesnatada-pascual-sin-lactosa-brik-1-l,158606,8410128750008,1.35,pascual,cat20001-la-despensa,1,directo/sobre-producto/_super-precio,158606,530362994,carrefour,carrefour,home_delivery|drive,0.19
EUR,catalog,10,pizza-de-jamon-y-queso-con-salsa-mozzarella-pizza--salsa-campofrio-360-g,610705,8410320033503,3.05,campofrio,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,610705,521033038,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,panecillos-tostados-clasicos-carrefour-extra-300-g,653635,8431876296617,1.13,carrefour,cat20001-la-despensa,1,,653635,vc4aecomm-653635,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,bebida-de-almendra-calcio-sin-azucar-anadido-carrefour-sin-gluten-brik-1-l,554219,8431876289572,1.27,carrefour,cat20001-la-despensa,1,,554219,vc4aecomm-554219,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,piccolinis-jamon-y-queso-buitoni-270-g,606451,8445290581129,4.15,buitoni,cat20001-la-despensa,1,directo/sobre-producto/_2x1-acumula,606451,521031425,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,caldo-de-pollo-reducido-en-sal-classic-carrefour-sin-gluten-1-l,017555,8431876248449,0.67,carrefour,cat20001-la-despensa,1,directo/sobre-producto/2unZf6WtiZuK7qAkUOBtQRJHjqM_ahora-mas-barato,017555,846300364,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,pizza-de-jamon-y-queso-casa-tarradellas-405-g,051680,8410762220059,3.29,casa-tarradellas,cat20001-la-despensa,1,,051680,521030231,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,bebida-lactea-desnatada-al-cacao-proteina-plus-carrefour-sensation-sin-gluten-y-sin-azucar-anadido-330-ml,432196,8431876284058,1.3,carrefour,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,432196,vc4aecomm-432196,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,patatas-fritas-lisas-classic-carrefour-170-g,498824,8431876082722,1.24,carrefour,cat20001-la-despensa,1,,498824,521003684,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,yogur-sabor-fresa-danone-sin-gluten-pack-de-4-unidades-de-120-g,002905,8410500006105,0.99,danone,cat20001-la-despensa,1,directo/sobre-producto/_5-dto,002905,521029420,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,pizza-barbacoa-pizza--salsa-campofrio-410-g,610703,8410320034319,3.05,campofrio,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,610703,521030202,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,leche-desnatada-central-lechera-asturiana-botella-15-l,049435,8410297011108,1.65,central-lechera-asturiana,cat20001-la-despensa,1,directo/sobre-producto/_super-precio,049435,521007087,carrefour,carrefour,home_delivery|drive,0.11
EUR,catalog,21,pan-de-molde-sin-azucar-anadido-bimbo-430-g,391434,8412600019696,1.5,bimbo,cat20001-la-despensa,1,,391434,prod870001,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,bebida-lactea-desnatada-de-vainilla-proteina-plus-sensation-carrefour-sin-gluten-y-sin-azucar-anadido-330-ml,432261,8431876284041,1.3,carrefour,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,432261,vc4aecomm-432261,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,batido-de-cacao-carrefour-sin-gluten-pack-de-6-briks-de-200-ml,949065,8431876244861,1.45,carrefour,cat20001-la-despensa,1,,949065,819256514,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,fideo-cabellin-carrefour-500-g,229799,3560070489442,0.79,carrefour,cat20001-la-despensa,1,,229799,544101818,carrefour,carrefour,home_delivery|drive,
