currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon,discount
EUR,catalog,1,tarrito-de-melocoton-y-platano-desde-4-meses-hero-baby-sin-gluten-190-g,130344,8410175083661,1.47,hero,cat20006-bebe,1,130344,vc4aecomm-130344,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,2,toallitas-para-bebe-melon-kandoo-pack-2-paquetes-de-60-ud,521066,8410108044691,6.15,kandoo,cat20006-bebe,1,521066,vc4a-13378120,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,3,colonia-nenuco-spray-240-ml,347878,8410104445775,4.69,nenuco,cat20006-bebe,1,347878,2002916097,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,4,pants-dodot-t5-12-17-kg-58-ud,799252,8006540533857,25.4,dodot-bebe-seco,cat20006-bebe,1,799252,vc4aecomm-799252,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,5,preparado-lacteo-infantil-de-crecimiento-desde-los-12-meses-en-polvo-almiron-advance-3-sin-aceite-de-palma-1200-g,440505,5900852038846,26.0,almiron,cat20006-bebe,1,440505,vc4a-11241863,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,
EUR,catalog,6,snacks-de-cereales-con-platano-desde-8-meses-ecologico-gerber-sin-azucar-anadido-35-g,026821,8445290189080,2.69,gerber,cat20006-bebe,1,026821,vc4aecomm-026821,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,7,tarrito-de-potaje-de-alubias-y-verduras-desde-8-meses-hero-baby-sin-gluten-pack-de-2-unidades-de-190-g,079316,8410175081599,2.99,hero,cat20006-bebe,1,079316,vc4aecomm-079316,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,8,leche-infantil-para-lactantes-desde-el-primer-dia-en-polvo-nutriben-innova-toprotein-1-sin-aceite-de-palma-lata-800-g,216980,8430094308225,29.4,nutriben,cat20006-bebe,1,216980,vc4a-3316723,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,9,pants-dodot-t6-14-19-kg-54-ud,499502,8700216476850,25.4,dodot-bebe-seco,cat20006-bebe,1,499502,vc4aecomm-499502,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,10,chupete-de-silicona-fisiologico-sx-pro-0-6-meses-suavinex-1-ud,187264,8426420074162,5.85,suavinex,cat20006-bebe,1,187264,vc4aecomm-187264,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,11,snacks-de-cereales-con-frambuesa-desde-8-meses-ecologico-gerber-sin-azucar-anadido-35-g,060771,7613287322838,2.69,gerber,cat20006-bebe,1,060771,vc4aecomm-060771,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,12,toallitas-humedas-con-tapa-infantiles-peppa-pig-20-uds,681556,8410800061606,1.52,peppa-pig,cat20006-bebe,1,681556,730701876,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,13,tarrito-de-cazuela-de-merluza-a-la-marinera-desde-8-meses-hero-baby-sin-gluten-pack-de-2-unidades-de-190-g,079326,8410175081605,2.99,hero,cat20006-bebe,1,079326,vc4aecomm-079326,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,14,agua-de-colonia-fragancia-original-con-menos-alcohol-nenuco-1100-ml,225765,8428076006689,5.99,nenuco,cat20006-bebe,1,225765,vc4aecomm-225765,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,15,pants-dodot-activity-t5-12-17-kg-38-ud,051561,8700216147897,26.99,dodot-activity-extra,cat20006-bebe,1,051561,vc4a-5978929,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,0.01
EUR,catalog,16,crema-protectora-de-panal-johnsons-baby-100-ml,019820,3574661660912,5.05,johnsons-baby,cat20006-bebe,1,019820,2002618490,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_5-dto,
EUR,catalog,17,leche-infantil-para-lactantes-en-polvo-nestle-nan-supreme-pro-1-lata-800-g,389794,7613035854444,29.2,nan,cat20006-bebe,1,389794,vc4a-5226387,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,18,ropa-interior-absorbente-nina-noche-drynites-8-15-anos-27kg-57-kg-13-ud,618747,5029053560182,12.95,drynites,cat20006-bebe,1,618747,2002618619,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,
EUR,catalog,19,leche-infantil-de-continuacion-desde-6-meses-en-polvo-almiron-advance-2-sin-aceite-de-palma-lata-800-g,439260,5391522472754,22.3,almiron,cat20006-bebe,1,439260,vc4a-10544351,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,20,panales-premium-ultra-protect-carrefour-baby-t5-11kg-25kg-36-ud,070952,3560071173029,13.75,carrefour-baby-ultra-protect,cat20006-bebe,1,070952,vc4a-9125747,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,21,panecillos-de-cereales-con-platano-y-calabaza-ecologico-smileat-sin-gluten-60-g,271561,8437017636045,3.79,smileat,cat20006-bebe,1,271561,fprod1220100,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,
EUR,catalog,22,tarrito-de-frutas-con-copos-de-avena-ecologico-carrefour-baby-bio-desde-6-meses-pack-de-2-unidades-de-200-g,432631,8431876280579,2.75,carrefour-bio,cat20006-bebe,1,432631,vc4aecomm-432631,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,23,preparado-lacteo-infantil-de-crecimiento-desde-12-meses-en-polvo-nestle-nidina-3-lata-800-g,795600,7613032376840,17.39,nidina,cat20006-bebe,1,795600,2003044069,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,
EUR,catalog,24,panales-dodot-activity-t3-7-11-kg-60-ud,965014,4015400884828,32.3,dodot-activity-extra,cat20006-bebe,1,965014,2007970407,carrefour,carrefour,home_delivery|drive,,
