currency,item_list_name,index,item_name,item_id,item_ean,price,item_category,quantity,coupon,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,item_brand,discount
EUR,catalog,1,berberecho-fresco-500-g,815743,8437002094218,6.99,cat20002-productos-frescos,1,directo/sobre-producto/_2-unidad--50,815743,645501804,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,2,rejo-cocido-trozeado-250-g,341920,8431876326093,4.95,cat20002-productos-frescos,1,,341920,fprod1360353,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,3,queso-de-untar-con-salmon-philadelphia-150-g,003497,7622210103420,2.69,cat20002-productos-frescos,1,,003497,708412804,carrefour,carrefour,home_delivery|drive,philadelphia,
EUR,catalog,4,barra-de-pan-sinblat-gluten-free-sin-gluten-y-sin-lactosa-125-g,043399,8436541920903,1.19,cat20002-productos-frescos,1,,043399,vc4aecomm-043399,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,5,queso-en-tierno-en-lonchas-carrefour-classic-sin-lactosa-150-g,538777,8431876353792,2.29,cat20002-productos-frescos,1,,538777,vc4aecomm-538777,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,6,picos-artesanos-con-aceite-de-oliva-y-ajo-carrefour-230-g,261264,8431876031393,1.41,cat20002-productos-frescos,1,,261264,526104395,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,7,queso-gouda-en-lonchas-arla-150-g,232443,5711953013089,3.79,cat20002-productos-frescos,1,directo/sobre-producto/_2-unidad--50,232443,fprod1190126,carrefour,carrefour,home_delivery|drive,arla,
EUR,catalog,8,champinon-ecologico-carrefour-300-g-aprox,271558,2993990000007,2.98,cat20002-productos-frescos,1,,271558,fprod1220096,carrefour,carrefour,home_delivery|drive,carrefour-bio,
EUR,catalog,9,pan-candeal-lechuguino-de-valladolid-300-g,637552,8437000695752,1.19,cat20002-productos-frescos,1,,637552,583401645,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,10,hamburguesa-de-pavo-carrefour-320-g,451178,8431876288988,2.99,cat20002-productos-frescos,1,,451178,vc4aecomm-451178,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,11,queso-rallado-4-quesos-president-150-g,053189,3228024070022,3.39,cat20002-productos-frescos,1,directo/sobre-producto/_2x1-acumula,053189,521030774,carrefour,carrefour,home_delivery|drive,president,
EUR,catalog,12,rodaja-de-merluza-argentina-ultracongelado-carrefour-el-mercado-450-g,389924,8431876353228,3.95,cat20002-productos-frescos,1,,389924,vc4aecomm-389924,carrefour,carrefour,home_delivery|drive,el-mercado,
EUR,catalog,13,mortadela-carrefour-el-mercado-sin-gluten-pieza-de-800-g,710674,8431876282597,3.39,cat20002-productos-frescos,1,,710674,vc4aecomm-710674,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,14,jamon-cocido-extra-en-lonchas-ferrarini-sin-gluten-y-sin-lactosa-100-g,321693,8008706604869,3.55,cat20002-productos-frescos,1,,321693,665604104,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,15,queso-de-cabra-en-medallones-president-200-g,598469,3228024910113,3.65,cat20002-productos-frescos,1,,598469,521030575,carrefour,carrefour,home_delivery|drive,president,
EUR,catalog,16,empanada-rectangular-de-bacalao-700-g,406851,8431876279764,5.5,cat20002-productos-frescos,1,,406851,566001796,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,17,calabaza-ecologica-a-granel-carrefour-bio-15-kg-aprox,408153,2995488000001,4.57,cat20002-productos-frescos,1,,408153,fprod1470244,carrefour,carrefour,home_delivery|drive,carrefour-bio,
EUR,catalog,18,picatostes-de-pan-fritos-en-aceite-de-oliva-100-g,881265,8436026533826,1.88,cat20002-productos-frescos,1,,881265,prod60199,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,19,gambon-salvaje-2-kg,041744,8420050003219,17.98,cat20002-productos-frescos,1,directo/sobre-producto/_super-precio,041744,526010619,carrefour,carrefour,home_delivery|drive,,3.91
EUR,catalog,20,albahaca-ecologico-carrefour-bio-maceta-1-ud,095357,8431876233773,1.79,cat20002-productos-frescos,1,,095357,696405270,carrefour,carrefour,home_delivery|drive,carrefour-bio,
EUR,catalog,21,berlinas-nubes-carrefour-4-ud,775660,2973883000000,2.19,cat20002-productos-frescos,1,,775660,767508183,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,22,queso-iberico-viejo-extra-carrefour-cuna-cortada-250-g,080644,8431876347456,4.75,cat20002-productos-frescos,1,,080644,vc4aecomm-080644,carrefour,carrefour,home_delivery|drive,carrefour,
EUR,catalog,23,churrasco-de-vacuno-carrefour-el-mercado-500-g-aprox,133616,2945913000007,7.12,cat20002-productos-frescos,1,,133616,vc4aecomm-133616,carrefour,carrefour,home_delivery|drive,el-mercado,
EUR,catalog,24,langostino-gabardina-con-ajo-y-perejil-congelado-carrefour-400-g,988633,8431876287141,4.35,cat20002-productos-frescos,1,,988633,prod64602,carrefour,carrefour,home_delivery|drive,carrefour,
