currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,yogur-infantil-de-yogurin-con-fresa-y-platano-hero-mi-merienda-sin-gluten-y-sin-azucar-anadido-pack-4-unidades-de-100-g,103176,8410175072955,4.95,hero,cat20006-bebe,1,103176,vc4a-6299508,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,yogur-infantil-de-yogurin-con-manzana-y-fresa-sin-azucar-anadido-hero-mi-merienda--100-g,758358,8410175044877,1.17,hero,cat20006-bebe,1,758358,2003044016,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,ropa-interior-absorbente-nino-noche-drynites-8-15-anos-27kg-57-kg-13-ud,620388,5029053560175,12.95,drynites,cat20006-bebe,1,620388,2002618620,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,4,tarrito-de-verduras-con-ternera-y-arroz-desde-10-meses-hero-baby-sin-gluten-pack-de-2-unidades-de-235-g,025479,8410175081131,4.09,hero,cat20006-bebe,1,025479,vc4aecomm-025479,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,aceite-corporal-con-aloe-vera-johnsons-baby-500-ml,197535,3574661440408,4.09,johnsons,cat20006-bebe,1,197535,prod1140175,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_5-dto
EUR,catalog,6,leche-infantil-de-continuacion-desde-6-meses-en-polvo-almiron-advance-2-sin-aceite-de-palma-1200-g,439195,5900852038808,28.1,almiron,cat20006-bebe,1,439195,vc4a-10548384,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,7,preparado-lacteo-infantil-de-crecimiento-desde-3-anos-nestle-junior-original-sin-gluten-y-sin-azucar-anadido-brik-1-l,571081,8410100014333,2.39,nestle,cat20006-bebe,1,571081,2003043939,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,panales-dodot-sensitive-t1-2-5-kg-84-ud,127657,8700216197991,28.4,dodot,cat20006-bebe,1,127657,vc4aecomm-127657,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,tarrito-guiso-verduras-con-merluza-desde-10-meses-hero-baby-pack-de-2-unidades-de-235-g,025500,8410175081124,4.09,hero,cat20006-bebe,1,025500,vc4aecomm-025500,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,tarrito-de-verduritas-con-merluza-desde-6-meses-hero-baby-sin-gluten-pack-de-6-unidades-de-235-g,032305,8410175080950,10.5,hero,cat20006-bebe,1,032305,vc4aecomm-032305,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,11,bolsita-de-manzana-zanahoria-y-mango-desde-6-meses-nestle-sin-gluten-y-sin-azucar-anadido-90-g,958496,7613035376861,1.34,nestle,cat20006-bebe,1,958496,2002468020,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,bragapanal-noche-carrefour-kids-talla-4-7-anos-17-30-kg-15-uds,243581,3560070861651,9.99,carrefour,cat20006-bebe,1,243581,2002916070,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,leche-infantil-para-lactantes-en-polvo-nestle-nativa-1-lata-800-g,177223,7613032405601,11.95,nativa,cat20006-bebe,1,177223,2003043835,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,suero-fisiologico-senti2-pack-30-monodosis-de-5-ml,569761,8436538552506,3.69,senti-2,cat20006-bebe,1,569761,2002916150,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,papilla-infantil-desde-6-meses-con-miel-nestle-pijama-pack-de-2-unidades-de-250-ml,694529,7613031274857,2.59,nestle,cat20006-bebe,1,694529,2003043982,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,16,snack-infantil-desde-10-meses-guisantes-y-maiz-ecologico-hero-solo-sin-gluten-40-g,206310,8410175083272,2.85,hero,cat20006-bebe,1,206310,vc4aecomm-206310,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,panales-carrefour-baby-softprotect-talla-0-1-3-kg-24-ud,052220,3560071172909,6.45,carrefour-baby-soft--protect,cat20006-bebe,1,052220,vc4a-6661833,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,tarrito-de-espaguetis-con-carne-y-verduras-desde-10-meses-hero-baby-pack-de-2-unidades-de-235-g,098634,8410175082350,4.09,hero,cat20006-bebe,1,098634,vc4aecomm-098634,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,panales-dodot-sensitive-t3-6-10-kg-74-ud,166195,8006540848340,30.8,dodot-sensitive,cat20006-bebe,1,166195,vc4aecomm-166195,carrefour,carrefour,home_delivery|drive,
