currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon,discount
EUR,catalog,1,maltin-polar-lata-33-cl,351377,8437023917848,1.41,polar,cat20003-bebidas,1,351377,vc4aecomm-351377,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,2,coca-cola-zero-azucar-sabor-cereza-lata-33-cl,967555,5449000195364,0.99,coca-cola-zero,cat20003-bebidas,1,967555,855652844,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,3,vino-tinto-joven-tempranillo-tres-reinos-doca-rioja-75-cl,838590,8431876295825,2.29,3-reinos,cat20003-bebidas,1,838590,prod590345,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,4,zumo-romantics-detox-ginger-botella-50-cl,295145,8437006671804,1.75,,cat20003-bebidas,1,295145,prod261178,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,5,bebida-de-pina-y-coco-carrefour-sin-azucar-anadido-brik-1-l-,855127,3560071156831,1.22,carrefour,cat20003-bebidas,1,855127,prod730766,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,6,cerveza-cruzcampo-pilsen-pack-de-24-botellas-de-25-cl,000147,8411090024258,10.98,cruzcampo,cat20003-bebidas,1,000147,521028271,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,7,cerveza-el-aguila-sin-filtrar-lata-50-cl,216406,8410590111208,1.61,el-aguila,cat20003-bebidas,1,216406,vc4aecomm-216406,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,8,red-bull-bebida-energetica-lata-473-cl,255793,9002490213169,2.95,red-bull,cat20003-bebidas,1,255793,556201511,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,9,fanta-de-sandia-sin-azucares-anadidos-lata-33-cl,495399,5449000027153,0.87,fanta,cat20003-bebidas,1,495399,vc4aecomm-495399,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,10,cerveza-lager-especial-el-aguila-sin-filtrar-pack-de-10-latas-de-33-cl,636370,8410590111109,8.19,el-aguila,cat20003-bebidas,1,636370,vc4aecomm-636370,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,
EUR,catalog,11,cerveza-tostada-amstel-00-radler-con-limon-lata-33-cl,476378,8410569520017,0.85,amstel,cat20003-bebidas,1,476378,vc4aecomm-476378,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,12,tonica-nordic-mist-blue-lata-25-cl,778181,5449000204967,0.71,nordic-mist,cat20003-bebidas,1,778181,769403245,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,13,fanta-de-limon-zero-botella-2-l,064637,5449000121011,1.99,fanta-limon-zero,cat20003-bebidas,1,064637,520660604,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,
EUR,catalog,14,agua-mineral-natural-nestle-aquarel-tapon-deportivo-75-cl,175044,7613036954525,0.79,aquarel,cat20003-bebidas,1,175044,prod1120656,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,15,cerveza-ambar-lager-especial-sin-gluten-lata-33-cl,947313,8410700003737,0.9,ambar,cat20003-bebidas,1,947313,816214809,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,16,tonica-carrefour-botella-15-l,228960,8431876002720,0.99,carrefour,cat20003-bebidas,1,228960,520660428,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,17,vino-tinto-crianza-tempranillo-vina-albali-do-valdepenas-75-cl,760586,8410702000215,2.69,vina-albali,cat20003-bebidas,1,760586,520662784,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,18,vermut-martini-blanco-1-l,000279,5010677925006,9.69,martini,cat20003-bebidas,1,000279,520663122,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,19,nectar-de-naranja-carrefour-classic-sin-azucares-anadidos-pack-de-6-brik-de-20-cl,670947,3560071405410,1.94,carrefour,cat20003-bebidas,1,670947,vc4aecomm-670947,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,20,vino-tinto-crianza-3-reinos-doca-rioja-75-cl,840498,8431876283938,2.79,3-reinos,cat20003-bebidas,1,840498,prod590878,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,21,prime-future-freeze-bebida-isotonica-botella-50-cl,561065,7640427573614,3.05,prime,cat20003-bebidas,1,561065,vc4aecomm-561065,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,0.2
EUR,catalog,22,tonica-schweppes-pink-zero-lata-25-cl,398619,8414100380139,0.97,schweppes,cat20003-bebidas,1,398619,vc4aecomm-398619,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,23,zumo-de-naranja-recien-exprimido-con-pulpa-carrefour-seleccion-botella-1-l,799695,8431876134308,3.05,carrefour-seleccion,cat20003-bebidas,1,799695,521033147,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,24,tonica-schweppes-zero-botella-20-cl,046990,8414100306245,1.19,schweppes,cat20003-bebidas,1,046990,vc4aecomm-046990,carrefour,carrefour,home_delivery|drive,,
