currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,traseros-de-pollo-certificado-1-kg-aprox,887246,2976930000008,4.49,carrefour,cat20002-productos-frescos,1,887246,791562921,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,alas-de-pollo-partidas-extra-carrefour-400-g,091819,2951967000009,2.04,carrefour,cat20002-productos-frescos,1,091819,526626934,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,salchichas-alemanas-cocidas-tipo-bratwurst-campofrio-sin-gluten-260-g,002840,8410320004404,2.65,campofrio,cat20002-productos-frescos,1,002840,521031133,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,croquetas-de-jamon-iberico-360-g,039590,8436046210097,2.99,,cat20002-productos-frescos,1,039590,677310427,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,queso-en-lonchas-de-oveja-carrefour-200-g,584087,8431876098983,3.09,carrefour,cat20002-productos-frescos,1,584087,521030535,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,lomo-gran-reserva-ya-cortado-espana-e-hijos-200-g,238001,8428204006208,4.45,,cat20002-productos-frescos,1,238001,fprod1190250,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,contramuslo-de-pollo-fileteado-carrefour-500-g-aprox,116601,2952106000003,3.27,carrefour,cat20002-productos-frescos,1,116601,522714052,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,jamon-cocido-extra-estilo-sajonia-ecologico-en-lonchas-carrefour-sin-lactosa-100-g,625763,8431876299557,2.79,carrefour-bio,cat20002-productos-frescos,1,625763,vc4aecomm-625763,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,queso-semicurado-garcia-baquero-410-g,542725,8412289013541,9.25,garcia-baquero,cat20002-productos-frescos,1,542725,vc4aecomm-542725,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,pera-conferencia-do-rincon-de-soto-4-uds,793034,8426131928068,3.09,,cat20002-productos-frescos,1,793034,625735568,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,manzana-ambrosia-seleccion-4-ud-1-kg-aprox,061065,2983898000001,4.15,,cat20002-productos-frescos,1,061065,852100340,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,jamon-curado-de-teruel-en-lonchas-cortado-a-cuchillo-de-nuestra-tierra-80-g,351370,8431876353389,4.95,de-nuestra-tierra,cat20002-productos-frescos,1,351370,vc4aecomm-351370,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,pechuga-de-pollo-familiar-fileteada-carrefour-1-kg-aprox,081271,2957131000004,7.29,carrefour,cat20002-productos-frescos,1,081271,vc4aecomm-081271,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,fuet-extra-dolot-en-canitas-espuna-50-g,802590,8410060840003,1.79,espuna,cat20002-productos-frescos,1,802590,625801630,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,preparado-de-paella-de-marisco-congelado-600-g,847583,8410809136275,3.99,carrefour,cat20002-productos-frescos,1,847583,prod690175,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,queso-brie-snacking-president-180-g,683742,3038910012025,3.65,president,cat20002-productos-frescos,1,683742,vc4aecomm-683742,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,17,queso-fundido-en-lonchas-light-el-caserio-sin-gluten-262-g,702943,7622201393052,2.89,el-caserio,cat20002-productos-frescos,1,702943,521030618,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,18,salchicha-hot-dog-campofrio-sin-gluten-sin-lactosa-1-kg,324900,8410320185257,4.69,campofrio,cat20002-productos-frescos,1,324900,685011194,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,morcilla-de-burgos-de-nuestra-tierra-350-g-aprox,454965,2996502000007,2.43,de-nuestra-tierra,cat20002-productos-frescos,1,454965,vc4aecomm-454965,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,queso-edam-carrefour-455-g,308336,8431876349184,4.09,carrefour,cat20002-productos-frescos,1,308336,vc4aecomm-308336,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,21,rallado-sabor-mozzarella-violife-sin-gluten-y-sin-lactosa-200-g,253418,5202390019319,3.99,violife,cat20002-productos-frescos,1,253418,fprod1200165,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,filete-de-dorada-carrefour-el-mercado-240-g-aprox,342464,2981830000003,5.51,carrefour,cat20002-productos-frescos,1,342464,vc4aecomm-342464,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,empanada-rectangular-de-carne-700-g,406848,8431876279726,5.5,carrefour,cat20002-productos-frescos,1,406848,564701848,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,aguacate-con-queso-de-cabra-carrefour-el-mercado-125-g,313262,8431876351514,2.15,carrefour,cat20002-productos-frescos,1,313262,prod1022495,carrefour,carrefour,home_delivery|drive,
