currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,pechuga-de-pavo-cocida-con-contenido-reducido-en-sal-campofrio-cuida-t--sin-gluten-y-sin-lactosa-65-g,698959,8410320267526,0.99,cuidat,cat20002-productos-frescos,1,698959,vc4aecomm-698959,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,queso-de-untar-con-finas-hierbas-philadelphia-150-g,409379,7622210103444,2.69,philadelphia,cat20002-productos-frescos,1,409379,704404253,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,naranja-ecologica-carrefour-bio-1-kg,049873,8431876128802,2.55,carrefour-bio,cat20002-productos-frescos,1,049873,584501489,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,pincho-moruno-de-pollo-marinado-adobado-carrefour-310-g,770262,8431876323764,3.09,carrefour,cat20002-productos-frescos,1,770262,vc4aecomm-770262,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,maiz-fresco-dulce-surinver-400-g,142870,8429475004016,2.65,,cat20002-productos-frescos,1,142870,521032309,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,pate-a-las-finas-hierbas-casa-tarradellas-sin-gluten-125-g,002667,8410762002341,1.34,casa-tarradellas,cat20002-productos-frescos,1,002667,521006622,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,tortellini-ricotta-y-espinacas-buitoni-230-g,462937,8001665724173,3.19,buitoni,cat20002-productos-frescos,1,462937,vc4aecomm-462937,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,8,salchichas-de-pechuga-de-pavo-king-el-pozo-sin-gluten-330-g,264296,8410843118176,2.15,el-pozo,cat20002-productos-frescos,1,264296,prod820183,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,pera-conferencia-carrefour-seleccion-4-ud,215995,2944758000005,3.99,carrefour-seleccion,cat20002-productos-frescos,1,215995,vc4aecomm-215995,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,manos-de-cerdo-carrefour-al-vacio-500-g,876055,2975840000009,3.24,carrefour,cat20002-productos-frescos,1,876055,785509643,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,mini-chorizo-snackin-campofrio-sin-gluten-50-g,699035,8410320005463,1.65,campofrio,cat20002-productos-frescos,1,699035,prod841698,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,12,escarola-rizada-1-ud,050298,8425779001959,1.75,,cat20002-productos-frescos,1,050298,522714495,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,jamon-cocido-extra-lonchas-finas-el-pozo-sin-gluten-115-g,175771,8410843145387,1.5,,cat20002-productos-frescos,1,175771,vc4aecomm-175771,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,pastel-de-atun-250-g,683233,8431876343021,2.9,carrefour,cat20002-productos-frescos,1,683233,vc4aecomm-683233,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,15,queso-rallado-3-quesos-el-caserio-120-g,167042,7622201751432,3.29,el-caserio,cat20002-productos-frescos,1,167042,vc4aecomm-167042,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,raclette-en-lonchas-carrefour-400-g,696737,3560070201716,5.35,carrefour,cat20002-productos-frescos,1,696737,521030713,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,17,bizcocho-rondo-de-cacao-carrefour-el-mercado-700-g,342495,8436590001004,3.99,,cat20002-productos-frescos,1,342495,prod281231,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,queso-de-mezcla-curado-gran-capitan-cuna-ya-cortada-de-210-g,712289,8411049027873,6.65,gran-capitan,cat20002-productos-frescos,1,712289,prod841629,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,19,jamon-cocido-asado-al-horno-en-lonchas-bonnatur-sin-gluten-y-sin-lactosa-145-g,422894,8410764018173,3.39,bonnatur,cat20002-productos-frescos,1,422894,prod1120423,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,chorizo-extra-de-pamplona-en-lonchas-carrefour-el-mercado-4x60-g,655159,2999869000000,2.29,carrefour,cat20002-productos-frescos,1,655159,vc4aecomm-655159,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,pate-de-atun-con-aceite-de-girasol-carrefour-pack-de-3-unidades-de-80-g,835014,8431876263725,1.94,carrefour,cat20002-productos-frescos,1,835014,prod540149,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,media-hogaza-de-pan-de-centeno-carrefour-el-mercado-400-g,516210,8431876310382,1.94,carrefour,cat20002-productos-frescos,1,516210,vc4aecomm-516210,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,mini-hamburguesas-de-pollo-200-g,497337,8431876291698,1.89,carrefour,cat20002-productos-frescos,1,497337,vc4aecomm-497337,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,brotes-de-espinacas-ecologicas-vitacress-150-g,064200,5606293150023,2.49,,cat20002-productos-frescos,1,064200,853005734,carrefour,carrefour,home_delivery|drive,
