currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,coupon,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,discount
EUR,catalog,1,aperitivo-de-patata-cream--onion-pringles-185-g,142098,5053990167845,2.85,pringles,cat20001-la-despensa,1,directo/sobre-producto/_2x1-acumula,142098,vc4aecomm-142098,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,anacardo-crudo-original-carrefour-200-g,491998,3560071237950,2.39,carrefour,cat20001-la-despensa,1,,491998,vc4aecomm-491998,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,aceite-de-oliva-suave-04-carrefour-1-l,128215,8431876161632,4.44,carrefour,cat20001-la-despensa,1,,128215,526600666,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,yogur-natural-danone-pack-de-8-unidades-de-120-g,002903,8410500001360,1.89,danone,cat20001-la-despensa,1,directo/sobre-producto/_5-dto,002903,521029389,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,cereales-arroz-inflado-chocolateado-y-chips-de-chocolate-recubiertos-de-galleta-choco-flakes-cuetara-520-g,293414,8410014306135,4.09,cuetara,cat20001-la-despensa,1,,293414,655301836,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,torreznos-classic-carrefour-sin-gluten-100-g,296315,8431876311617,1.33,carrefour,cat20001-la-despensa,1,,296315,590211123,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,leche-entera-lauki-brik-1-l,047817,8414700011013,1.17,lauki,cat20001-la-despensa,1,,047817,521012939,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,pistachos-tostados-y-salados-classic-carrefour-200-g,080240,3560070590209,2.95,carrefour,cat20001-la-despensa,1,,080240,521003601,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,huevos-frescos-carrefour-el-mercado-12-ud,307927,8431876316377,2.8,carrefour,cat20001-la-despensa,1,,307927,vc4aecomm-307927,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,vinagre-de-vino-blanco-carrefour-1-l,184914,8431876173444,0.65,carrefour,cat20001-la-despensa,1,directo/sobre-producto/2unYrLHkBODnG8idXxbgV4SUuuw_ahora-mas-barato,184914,531705309,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,croissants-rellenos-de-crema-de-cacao-carrefour-classic-360-g,060500,8431876125528,1.9,carrefour,cat20001-la-despensa,1,,060500,521007192,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,tomate-frito-classic-carrefour-pack-3-briks-de-215-g,775309,8431876264869,0.97,carrefour,cat20001-la-despensa,1,,775309,767407260,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,huevos-frescos-carrefour-el-mercado-24-ud,307898,8431876316407,4.75,carrefour,cat20001-la-despensa,1,directo/sobre-producto/_-10-acumulacion,307898,vc4aecomm-307898,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,pan-burger-brioche-carrefour-el-mercado-260-g,308678,2911147000007,2.83,carrefour,cat20001-la-despensa,1,,308678,vc4aecomm-308678,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,nachos-sabor-original-sensation-carrefour-150-g,110329,8431876321470,0.99,carrefour,cat20001-la-despensa,1,,110329,vc4aecomm-110329,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,leche-desnatada-vita-calcio-puleva-brik-1-l,041329,8411700004663,1.29,puleva,cat20001-la-despensa,1,directo/sobre-producto/_super-precio,041329,521007014,carrefour,carrefour,home_delivery|drive,0.3
EUR,catalog,17,patatas-fritas-onduladas-sensation-carrefour-170-g,498822,8431876082739,1.19,carrefour,cat20001-la-despensa,1,,498822,521003682,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,pasta-plumas-n-6-gallo-675-g,652826,8410069019301,1.69,gallo,cat20001-la-despensa,1,directo/sobre-producto/_2-unidad--50,652826,vc4aecomm-652826,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,mayonesa-carrefour-envase-500-ml-475g,013524,8410086310306,1.53,carrefour,cat20001-la-despensa,1,,013524,vc4aecomm-013524,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,aceite-de-girasol-para-freir-carrefour-garrafa-5-l,277575,8431876144697,8.49,carrefour,cat20001-la-despensa,1,,277575,520661084,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,natillas-de-chocolate-carrefour-pack-de-4-unidades-de-125-g,971661,3560071008864,1.05,carrefour,cat20001-la-despensa,1,,971661,837832786,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,aperitivo-de-patata-sabor-original-pringles-185-g,142078,5053990167807,2.85,pringles,cat20001-la-despensa,1,directo/sobre-producto/_2x1-acumula,142078,vc4aecomm-142078,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,hummus-clasico-carrefour-extra-sin-gluten-240-g,112532,8431876329360,1.1,carrefour,cat20001-la-despensa,1,,112532,vc4aecomm-112532,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,aceite-de-oliva-virgen-extra-carbonell-5-l,300508,8410010004400,24.95,carbonell,cat20001-la-despensa,1,directo/sobre-producto/_super-precio,300508,584001515,carrefour,carrefour,home_delivery|drive,9.7
