currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,vino-blanco-moscatel-de-alejandria-ecologico-vina-esmeralda-do-penedes-75-cl,018549,8410113001122,9.95,vina-esmeralda,cat20003-bebidas,1,018549,520662837,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,tinto-de-verano-limon-don-simon-lata-33-cl,977230,8410261152165,0.78,don-simon,cat20003-bebidas,1,977230,840026676,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,3,cerveza-tostada-azul-chimay-belga-trapense-botella-33-cl,038531,5410908000036,3.59,chimay,cat20003-bebidas,1,038531,546003513,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,cerveza-tostada-san-miguel-00-alcohol-pack-6-botellas-25-cl,374696,8410655008344,3.75,san-miguel,cat20003-bebidas,1,374696,vc4aecomm-374696,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,brandy-de-jerez-solera-altorreal-70-cl,610470,8431876293869,6.15,carrefour,cat20003-bebidas,1,610470,vc4aecomm-610470,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,cerveza-tostada-ambar-export-pack-9-latas-33-cl,805190,8410700007773,9.59,ambar,cat20003-bebidas,1,805190,vc4aecomm-805190,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,7,combinado--smirnoff-ice-lata-25-cl,935321,5410316997980,2.15,smirnoff,cat20003-bebidas,1,935321,844913128,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,kas-de-limon-pack-de-9-latas-de-33-cl,384252,8410494300999,6.09,kas-limon,cat20003-bebidas,1,384252,699508017,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,9,cerveza-corona-pack-de-6-latas-de-33-cl,214151,5410228312338,7.25,corona,cat20003-bebidas,1,214151,vc4aecomm-214151,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,10,vermut-zarro-rojo-de-grifo-3-l,260377,8437001603039,14.25,zarro,cat20003-bebidas,1,260377,538002104,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,licor-frenet-branca-70-cl,043206,8004400001027,19.79,fernet-branca,cat20003-bebidas,1,043206,595501531,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,cava-bonaval-brut-nature-do-cava-75-cl,054680,8420209012833,3.65,bonaval,cat20003-bebidas,1,054680,679101737,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,vino-tinto-reserva-bardesano-doca-rioja-75-cl,773392,8412176050406,6.79,carrefour,cat20003-bebidas,1,773392,764905811,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,14,vino-rosado-penascal-lata-25-cl,059049,8410849001557,2.25,penascal,cat20003-bebidas,1,059049,vc4aecomm-059049,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,vino-tinto-joven-tempranillo-pradorey-do-ribera-del-duero-75-cl,371759,8437000121510,7.49,pradorey-roble-origen,cat20003-bebidas,1,371759,546004003,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,cerveza-1906-red-vintage-la-colorada-pack-de-6-botellas-33-cl,088215,8412598006050,7.65,1906,cat20003-bebidas,1,088215,692808528,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,vino-do-valdepenas-tinto-reserva-moralinos-75-cl,895533,8410702036924,4.9,moralinos,cat20003-bebidas,1,895533,795768699,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,18,zumo-de-manzana-guayaba-y-lima-innocent-botella-33-cl,047937,5038862437370,2.55,innocent,cat20003-bebidas,1,047937,vc4aecomm-047937,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,cerveza-san-miguelyakima-valley-tipo-ipa-lata-33-cl,486049,8410655007569,1.57,san-miguel,cat20003-bebidas,1,486049,vc4aecomm-486049,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,zumo-de-fresa-sunny-delight-botella-125-l-,489321,8414100302841,2.15,sunny-delight,cat20003-bebidas,1,489321,715627952,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,vino-tinto-joven-ecologico-el-hayedo-vendimia-seleccionada-do-ribera-del-guadiana--75-cl,436862,8431876282344,2.55,el-hayedo,cat20003-bebidas,1,436862,vc4aecomm-436862,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,vermut-zarro-rojo-de-grifo-15-l,896537,8437001603534,8.19,zarro,cat20003-bebidas,1,896537,795705152,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,vino-fino-cortijo-de-ceret-dojerez-xeres-sherry-75-cl,501518,8431876288346,3.89,carrefour,cat20003-bebidas,1,501518,vc4aecomm-501518,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,coca-cola-zero-azucar-pack-4-botellas-20-cl,433514,5449000034557,4.32,coca-cola-zero,cat20003-bebidas,1,433514,vc4aecomm-433514,carrefour,carrefour,home_delivery|drive,
