currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,gaseosa-la-casera-limon-0-calorias-y-azucares-lata-33-cl,668695,8410283388603,0.7,la-casera,cat20003-bebidas,1,668695,vc4aecomm-668695,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,zumo-de-melocoton-manzana-y-uva-don-simon-pack-de-6-briks-de-20-cl,500997,8410261603612,2.09,don-simon,cat20003-bebidas,1,500997,520660830,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,sidra-la-asturiana-75-cl,602466,8411079501695,1.81,la-asturiana,cat20003-bebidas,1,602466,vc4aecomm-602466,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,zumo-de-manzana-don-simon-brik-1-l,040240,8410261380100,1.64,don-simon,cat20003-bebidas,1,040240,520660820,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,coca-cola-pack-de-4-botellas-de-20-cl,434683,5449000022424,4.32,coca-cola,cat20003-bebidas,1,434683,vc4aecomm-434683,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,vino-blanco-joven-albarino-pazo-da-torre-albarino-do-rias-baixas-75-cl,990270,8423654100766,9.75,pazo-da-torre,cat20003-bebidas,1,990270,prod790087,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,7,zumo-de-pina-y-coco-carrefour-botella-250-ml,631620,8431876303087,1.75,carrefour,cat20003-bebidas,1,631620,vc4aecomm-631620,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,licor-de-hierbas-jagermeister-70-cl,029606,4067700015082,14.69,jgermeister,cat20003-bebidas,1,029606,prod4440003,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,bebida-energetica-carrefour-energy-sabor-tropical-50-cl,841806,3560071015619,0.98,carrefour,cat20003-bebidas,1,841806,prod620185,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,bebida-multifrutas-granini-sin-azucares-anadidos-botella-1-l,050313,8431707094276,3.19,granini,cat20003-bebidas,1,050313,vc4aecomm-050313,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,tonica-royal-bliss-berry-sensation-botella-20-cl,098862,0000090377709,1.25,royal-bliss,cat20003-bebidas,1,098862,prod1022375,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,estuche-de-2-botellas-de-vino-tinto-crianza-75-cl--1-botella-de-vino-tinto-crianza-el-coto-do-ca-rioja-50-cl,090378,8410537990941,14.29,el-coto,cat20003-bebidas,1,090378,693502443,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,limonnada-sin-gas-minute-maid-botella-1-l,724568,5449000142573,1.81,limonnada,cat20003-bebidas,1,724568,520660638,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,whisky-john-cor-70-cl,652867,8412449100371,10.45,john-cor,cat20003-bebidas,1,652867,vc4aecomm-652867,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,15,kombucha-dragon-lemonade-flax--kale-lata-33-cl,405928,8435608807041,2.79,flax--kale,cat20003-bebidas,1,405928,vc4aecomm-405928,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,te-verde-fermentado-con-concentrado-de-fresa-y-arandano-ecologico-carrefour-bio-250-ml,337693,8431876327175,2.45,carrefour,cat20003-bebidas,1,337693,vc4aecomm-337693,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,17,zumo-de-naranja-con-pulpa-ecologico-carrefour-bio-brik-1-l,438487,3560071252526,2.79,carrefour-bio,cat20003-bebidas,1,438487,vc4aecomm-438487,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,18,vino-tinto-reserva-estola-do-la-mancha-75-cl,548859,8410479510214,4.45,estola,cat20003-bebidas,1,548859,520662815,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,trina-de-limon-sin-gas-zero-botella-15-l,776859,8411800312743,1.84,trina,cat20003-bebidas,1,776859,768607103,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,zumo-de-naranja-y-mango-carrefour-botella-1-l,912946,8431876242720,3.95,carrefour,cat20003-bebidas,1,912946,827324487,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,kas-narajanja-pack-de-2-botellas-de-2-l,398658,8410494303198,3.45,kas-naranja,cat20003-bebidas,1,398658,vc4aecomm-398658,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_5-dto
EUR,catalog,22,pepsi-pack-de-12-latas-de-33-cl,343406,8410494300210,8.99,pepsi,cat20003-bebidas,1,343406,521008354,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_5-dto
EUR,catalog,23,fuze-tea-limon-pack-2-botellas-15-l,529623,5449000330376,3.89,fuze-tea,cat20003-bebidas,1,529623,vc4aecomm-529623,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,24,la-casera-sabor-cola-lata-33-cl,029588,8410283303651,0.65,la-casera,cat20003-bebidas,1,029588,589701676,carrefour,carrefour,home_delivery|drive,
