currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,lejia-hogar-con-detergente-frescor-azul-estrella-287-l,756789,8410436419666,6.25,estrella,cat20005-limpieza-y-hogar,1,756789,vc4aecomm-756789,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,perfume-para-la-ropa-en-perlas-concentrado-frescor-sensaciones-unstoppables-lenor-195-g,570651,8700216732642,8.09,lenor,cat20005-limpieza-y-hogar,1,570651,vc4aecomm-570651,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,3,cera-para-todo-tipo-de-madera-carrefour-1-l,094431,8431876128772,3.55,carrefour,cat20005-limpieza-y-hogar,1,094431,521001756,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,quitamanchas-gel-accion-total-turbo-oxy-color-neutrex-262-l,100064,8410436431033,10.29,neutrex-oxy,cat20005-limpieza-y-hogar,1,100064,vc4aecomm-100064,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,panuelos-allergy-kleenex-caja-de-56-ud,669221,5029053573717,2.79,kleenex,cat20005-limpieza-y-hogar,1,669221,vc4aecomm-669221,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,6,limpiacristales-las-3-brujas-750-ml,472118,8411370011527,3.89,las-3-brujas,cat20005-limpieza-y-hogar,1,472118,814144326,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,cinta-celo-trasparente-con-dispensador,469673,8435250931910,1.99,mp,cat20005-limpieza-y-hogar,1,469673,vc4a-11181323,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,limpiador-de-bano-con-lejia-aroma-limon-en-gel-wc-net-750-ml,371153,8003650014153,3.29,wc-net,cat20005-limpieza-y-hogar,1,371153,521008348,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,insecticida-antiacaros-carrefour-250-ml,094760,3560070635603,2.09,carrefour,cat20005-limpieza-y-hogar,1,094760,695701143,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,quitamanchas-oxi-action-vanish-480-g,560011,8410104916350,5.55,vanish-oxi-advance,cat20005-limpieza-y-hogar,1,560011,vc4aecomm-560011,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,limpiador-de-hornos-mr-forza-300-ml,000486,5000204805987,6.85,forza,cat20005-limpieza-y-hogar,1,000486,521001438,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,ambientador-para-el-armario-clasico-don-algodon-1-ud,471824,8436559711579,2.69,don-algodon,cat20005-limpieza-y-hogar,1,471824,vc4aecomm-471824,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,esponja-limpiacalzado-color-negro-yak-1-ud,649009,8411660192219,1.68,yak,cat20005-limpieza-y-hogar,1,649009,521002241,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,blanqueador-liquido-azulete-calimp-250-ml,737721,8425192012136,2.19,calimp,cat20005-limpieza-y-hogar,1,737721,745415934,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,ambientador-flor-perfumada-fresa-nata-the-fruit-company-50-ml,471907,8436559714150,4.65,the-fruit-company,cat20005-limpieza-y-hogar,1,471907,vc4aecomm-471907,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,apresto-instantaneo-para-planchado-spray-toke-500-ml,000600,8412400239003,5.25,toke,cat20005-limpieza-y-hogar,1,000600,521001655,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,17,pilas-de-litio-de-boton-2025-duracell-especiales-paquete-de-2,981539,5000394203907,4.19,duracell,cat20005-limpieza-y-hogar,1,981539,2026203057,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,cartucho-filtrante-para-agua-brita-on-tap-mf,358878,4006387102449,25.9,brita,cat20005-limpieza-y-hogar,1,358878,vc4a-8721556,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,detergente-en-capsulas-color-todoen1-pods-ariel-35-lavados,539357,8700216739153,17.25,ariel,cat20005-limpieza-y-hogar,1,539357,vc4aecomm-539357,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,papel-higienico-ultra-suave-xxl-colhogar-24-rollos,025510,7322541017495,15.55,colhogar-ultra-suave,cat20005-limpieza-y-hogar,1,025510,prod880301,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,ambientador-un-toque-lavanda-recambio-glade-by-brise-2-ud,561472,8412400023947,7.59,glade-un-toque,cat20005-limpieza-y-hogar,1,561472,521028635,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,guante-reforzado-de-latex-carrefour--p-2-ud---bicolor,947070,8431876243154,1.5,carrefour,cat20005-limpieza-y-hogar,1,947070,2005530069,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,colgador-antipolillas-perfumador-agua-de-colonia-polil-2-ud,965694,5000204171372,6.15,polil,cat20005-limpieza-y-hogar,1,965694,831314011,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,24,set-2-bayetas-suave-vileda-ultra-fresh-,297698,4023103144156,3.65,vileda,cat20005-limpieza-y-hogar,1,297698,2011985980,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
