currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon,discount,item_variant
EUR,catalog,1,pechuga-de-pavo-fileteada-carrefour-500-g-aprox,039637,2991950000005,4.94,carrefour,cat20002-productos-frescos,1,039637,prod920184,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,2,verduras-para-wok-mediterraneo-carrefour-400-g,014526,8431876126990,1.99,carrefour,cat20002-productos-frescos,1,014526,526104355,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,3,queso-emmental-en-lonchas-carrefour-150-g,873940,3560070648573,2.15,carrefour,cat20002-productos-frescos,1,873940,784418122,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,4,queso-en-lonchas-proteina-plus-carrefour-sensation-150-g,422061,8431876280173,2.65,carrefour,cat20002-productos-frescos,1,422061,vc4aecomm-422061,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,,
EUR,catalog,5,chopped-tipo-lata-en-lonchas-elpozo-sin-gluten-250-g,710172,8410843037781,2.55,el-pozo,cat20002-productos-frescos,1,710172,vc4aecomm-710172,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,,
EUR,catalog,6,jamon-de-cebo-iberico-50-raza-iberica-en-lonchas-carrefour-100-g,373914,8431876277623,6.29,carrefour,cat20002-productos-frescos,1,373914,618405074,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,7,jamon-serrano-gran-seleccion-duroc-en-lonchas-carrefour-el-mercado-90-g,243195,8431876344271,2.69,el-mercado,cat20002-productos-frescos,1,243195,vc4aecomm-243195,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,,
EUR,catalog,8,jamoncitos-de-pollo-extra-carrefour-1-kg-aprox,091745,2951945000007,3.39,carrefour,cat20002-productos-frescos,1,091745,521032584,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_super-precio,0.36,
EUR,catalog,9,contramuslo-de-pollo-sin-piel-carrefour-400-g-aprox,091742,2951942000000,1.56,carrefour,cat20002-productos-frescos,1,091742,521032574,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,10,queso-fundido-en-lonchas-light-carrefour-300-g,110226,8431876302707,2.05,carrefour,cat20002-productos-frescos,1,110226,vc4aecomm-110226,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,11,brocoli-floretes-carrefour-400-g,444613,8431876288452,2.45,carrefour,cat20002-productos-frescos,1,444613,vc4aecomm-444613,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,12,macarrones-bolonesa-carrefour-el-mercado-280-g,721705,8431876337556,2.35,carrefour,cat20002-productos-frescos,1,721705,vc4aecomm-721705,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,13,nuggets-de-pollo-carrefour-el-mercado-320-g,367046,8431876354218,2.69,el-mercado,cat20002-productos-frescos,1,367046,vc4aecomm-367046,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,14,cogollos-rojos-carrefour-3-ud,779111,8431876324150,1.45,carrefour,cat20002-productos-frescos,1,779111,vc4aecomm-779111,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,15,preparado-de-carne-picada-de-vacuno-circulo-de-calidad-400-g,126715,8431876273113,5.19,circulo-de-calidad,cat20002-productos-frescos,1,126715,prod1070062,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,16,boquerones-en-vinagre-de-nuestra-tierra-140-g,150142,8431876308815,4.39,de-nuestra-tierra,cat20002-productos-frescos,1,150142,prod1110060,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,,
EUR,catalog,17,jamon-cocido-receta-clasica-noel-sin-gluten-y-sin-lactosa-250-g-aprox,693847,2952785000004,2.5,noel,cat20002-productos-frescos,1,693847,vc4aecomm-693847,carrefour,carrefour,home_delivery|drive,,,loncha-fina-1mm|loncha-normal-23mm|loncha-gruesa-34mm
EUR,catalog,18,palmera-de-chocolate-carrefour-4-ud,176721,2917596000001,3.65,carrefour,cat20002-productos-frescos,1,176721,527030776,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,19,pan-de-molde-integral-800-g,896691,8431876299465,2.13,carrefour,cat20002-productos-frescos,1,896691,795756460,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,20,preparado-de-pure-de-verduras-peladas-900-g,174504,8423140001195,3.09,,cat20002-productos-frescos,1,174504,528413012,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,21,queso-fondue-carrefour-original-400-g,801116,3560070469604,4.45,carrefour,cat20002-productos-frescos,1,801116,625404563,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,,
EUR,catalog,22,queso-fresco-carrefour-classic-250-g,423588,8431876352290,1.6,carrefour,cat20002-productos-frescos,1,423588,vc4aecomm-423588,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,23,longaniza-roja-carrefour-500-g-aprox,058980,2956828000006,3.34,carrefour,cat20002-productos-frescos,1,058980,vc4aecomm-058980,carrefour,carrefour,home_delivery|drive,,,
EUR,catalog,24,lechuga-trocadero-carrefour-150-g,522128,8431876090574,1.59,carrefour,cat20002-productos-frescos,1,522128,521032345,carrefour,carrefour,home_delivery|drive,,,
