currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,zumo-de-frutas-con-avena-bifrutas-sin-azucar-anadido-240-ml,249351,8410128790547,1.14,bifrutas,cat20003-bebidas,1,249351,vc4aecomm-249351,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,crema-de-fresa-con-tequila-regidor-botella-70-cl,129222,8423183151154,9.85,regidor,cat20003-bebidas,1,129222,vc4aecomm-129222,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,smoothie-de-mango-y-frambuesa-carrefour-sensation-450-g,359264,3560071416072,3.35,carrefour,cat20003-bebidas,1,359264,vc4aecomm-359264,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,whisky-jack-daniels-con-coca-cola-zero-azucar-lata-33-cl,416909,5449000193643,2.95,coca-cola,cat20003-bebidas,1,416909,vc4aecomm-416909,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,vino-tinto-crianza-enate-do-somontano-75-cl,091172,8425961500000,9.79,enate,cat20003-bebidas,1,091172,521008407,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,green-cola-zero-azucar-zero-cafeina-lata-33-cl,005996,8437017084709,0.93,green-cola,cat20003-bebidas,1,005996,vc4aecomm-005996,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,zumo-de-arandano-ocean-spray-brik-75-cl,261327,0031200041043,2.25,ocean-spray,cat20003-bebidas,1,261327,638301765,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,cerveza-artesana-carrefour-sensation-reserva-botella-33-cl,573250,8431876289657,0.99,carrefour,cat20003-bebidas,1,573250,vc4aecomm-573250,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,vino-tinto-crianza-tempranillo-luis-canas-doca-rioja-75-cl,172961,8427558103113,11.89,luis-canas,cat20003-bebidas,1,172961,546003681,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,zumo-de-naranja-carrefour-extra-sin-pulpa-pack-6-briks-20-cl,307982,3560071480509,2.95,carrefour,cat20003-bebidas,1,307982,vc4aecomm-307982,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,fanta-strawberrykiwi-lata-33-cl,684554,5740700987984,2.15,fanta-sabores,cat20003-bebidas,1,684554,vc4aecomm-684554,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,sidra-ecologica-maeloc-achampanada-extra-botella-75-cl,759970,8437011862372,3.05,maeloc,cat20003-bebidas,1,759970,751102609,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,gaseosa-postobon-sabor-uva-botella-2-l,486005,7702090003918,3.49,postobon,cat20003-bebidas,1,486005,715401952,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,vino-oloroso-criaderas-y-soleras-cortijo-de-ceret-do-jerez-xeres-sherry-75-cl,649562,8431876296723,4.79,carrefour,cat20003-bebidas,1,649562,vc4aecomm-649562,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,pacharan-zoco-1-l,000365,8410614401025,12.25,zoco,cat20003-bebidas,1,000365,520663080,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,combinado-bacardi-breezer-ron-con-sandia-275-cl,449022,5010677554398,2.55,bacardi,cat20003-bebidas,1,449022,521013789,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,vino-blanco-semi-dulce-viura-alma-de-diamante-doca-rioja-75-cl,290000,8410106028501,7.49,alma-de-diamante,cat20003-bebidas,1,290000,prod250397,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,18,vino-rosado-penascal-00-alcohol-25-cl,175300,8410849001687,2.49,penascal,cat20003-bebidas,1,175300,vc4aecomm-175300,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,coca-cola-zero-azucar-botella-1-l,339974,5449000147158,2.55,coca-cola-zero,cat20003-bebidas,1,339974,prod280527,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,vino-blanco-frizzante-moscato-barbadillo-vi-75-cl,936339,8410061001168,8.35,barbadillo-vi-cool,cat20003-bebidas,1,936339,812340631,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,gin-tonic-beefeater-lata-25-cl,242805,5000299618431,2.75,beefeater,cat20003-bebidas,1,242805,vc4aecomm-242805,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,te-negro-kombucha-con-frutos-rojos-en-bolsitas-hornimans-20-ud,599942,8410091074330,3.25,hornimans,cat20003-bebidas,1,599942,vc4aecomm-599942,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,cerveza-hoegaarden-blanca-de-trigo-botella-33-cl,271377,5410228141785,2.09,hoegaarden,cat20003-bebidas,1,271377,520661245,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,cerveza-mahou-sin-filtrar-botella-33-cl,374660,8411327010139,1.1,mahou,cat20003-bebidas,1,374660,vc4aecomm-374660,carrefour,carrefour,home_delivery|drive,
