currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,pinza-de-depilar-pavonada-punta-recta-beter-1-ud,831444,8412122340032,3.75,beter,cat20004-perfumeria-e-higiene,1,831444,prod490316,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,gorro-de-ducha-ponette-1-ud,403995,8436536820836,3.09,ponette,cat20004-perfumeria-e-higiene,1,403995,fprod1460619,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,aceite-capilar-enriquecido-con-argan-suave--liso-pantene-pro-v-100-ml,611180,8001841890173,9.25,pantene,cat20004-perfumeria-e-higiene,1,611180,vc4aecomm-611180,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,4,champu-purificante-con-te-verde--arcilla-nectar-of-beauty-les-cosmetiques-400-ml,477698,3560071422288,2.95,les-cosmetiques,cat20004-perfumeria-e-higiene,1,477698,vc4aecomm-477698,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,champu-reductor-de-canas-con-aloe-vera-y-aceite-de-coco-control-gx-just-for-men-118-ml,352556,8413853486006,12.89,just-for-men,cat20004-perfumeria-e-higiene,1,352556,vc4aecomm-352556,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,agua-de-colonia-n-51-fougere-amaderada-para-hombre-caravan-150-ml,887508,8424730007382,10.59,caravan,cat20004-perfumeria-e-higiene,1,887508,808554961,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,tcremeglosscasting500,684437,3600520983844,6.59,loreal-casting-creme-gloss,cat20004-perfumeria-e-higiene,1,684437,521008502,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,desodorante-roll-on-antitranspirante-invisible-dry-dove-pack-de-2-unidades-de-50-ml,195469,8720182619334,4.75,dove,cat20004-perfumeria-e-higiene,1,195469,vc4aecomm-195469,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_6-dto
EUR,catalog,9,crema-de-noche-anti-edad-revitalift-filler-loreal-50-ml,970048,3600523201358,21.8,loreal-revitalift-filler,cat20004-perfumeria-e-higiene,1,970048,836506929,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,10,agua-de-colonia-glicerina-y-te-blanco-heno-de-pravia-780-ml,241196,8410225521853,4.49,heno-de-pravia,cat20004-perfumeria-e-higiene,1,241196,543301716,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,leche-corporal-nutricion-intensa-aceite-de-almendras-dulces-pieles-secas-babaria-400-ml-,690707,8410412130158,2.69,babaria,cat20004-perfumeria-e-higiene,1,690707,vc4aecomm-690707,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,tampones-normal-procomfort-ob-32-ud,314795,3574660240030,6.95,ob,cat20004-perfumeria-e-higiene,1,314795,663201870,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,cepillo-masajeador-de-cabello-ecologico-ponette-natural-1-ud,217468,8436536829945,5.49,ponette,cat20004-perfumeria-e-higiene,1,217468,prod1170137,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,desodorante-stick-antimanchas-0-alcohol-neutral-24h-carrefour-soft-75-ml,177843,3560070886388,1.9,carrefour-soft,cat20004-perfumeria-e-higiene,1,177843,vc4aecomm-177843,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,tinte-creme-n-8-rubio-claro-loreal-excellence-1-ud,000962,8411300565076,8.89,loreal-excellence,cat20004-perfumeria-e-higiene,1,000962,521007985,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,champu-fortificante-fibra-capilar-elvive-bond-repair-loreal-paris-200-ml,154124,3600524074685,6.79,elvive,cat20004-perfumeria-e-higiene,1,154124,vc4aecomm-154124,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,17,preservativos-invisibles-extra-lubricado-super-finos-para-maximizar-la-sensibilidad-durex-12-ud,487574,8428076000427,15.69,durex,cat20004-perfumeria-e-higiene,1,487574,vc4aecomm-487574,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,18,mascarilla-facial-en-crema-antiarrugas-q10-soft-carrefour-2-ud,465657,8431876347074,1.13,carrefour-soft,cat20004-perfumeria-e-higiene,1,465657,vc4aecomm-465657,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,braguitas-para-incontinencia-de-orina-extra-seguridad-plus-talla-m-discreet-ausonia-9-ud,940261,4015400738367,11.89,ausonia,cat20004-perfumeria-e-higiene,1,940261,814300911,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,20,tinte-retoca-raices-spray-instantaneo-castano-oscuro-color-retouch-science-les-cosmetiques-75-ml,509822,3560071185039,4.85,lcs---science---kera,cat20004-perfumeria-e-higiene,1,509822,vc4aecomm-509822,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,champu-fortificante-cabello-fragil-men-carrefour-400-ml,145695,8431876303025,2.29,carrefour,cat20004-perfumeria-e-higiene,1,145695,vc4aecomm-145695,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,tinte-permanente-tono-81-rubio-claro-ceniza-excellence-creme-loreal-paris-1-ud,000963,8411300565120,8.89,loreal-excellence,cat20004-perfumeria-e-higiene,1,000963,521007993,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,bombas-de-bano-pure-energy-idc-institute-160-g,141314,8436576501887,2.35,idc-institute,cat20004-perfumeria-e-higiene,1,141314,vc4aecomm-141314,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,champu-hair-food-pina-anti-rotura-garnier-fructis-350-ml,129422,3600542486699,5.99,garnier-fructis-hair-food,cat20004-perfumeria-e-higiene,1,129422,vc4aecomm-129422,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
