currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon,discount
EUR,catalog,1,hamburguesa-mixta-de-cerdo-y-vacuno-sin-gluten-y-sin-lactosa-carrefour-el-mercado-6x90-g,479502,8431876358711,3.75,carrefour,cat20002-productos-frescos,1,479502,vc4aecomm-479502,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,2,pimiento-rojo-ecologico-carrefour-bio-400-g,045220,8431876271409,3.49,carrefour-bio,cat20002-productos-frescos,1,045220,prod930175,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,3,hamburguesa-de-pollo-carrefour-540-g,065851,8431876329018,3.75,carrefour,cat20002-productos-frescos,1,065851,vc4aecomm-065851,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,4,tomate-raff-carrefour-1-kg-aprox,646394,2999793000008,2.25,carrefour,cat20002-productos-frescos,1,646394,vc4aecomm-646394,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,5,chopped-en-lonchas-carrefour-el-mercado-sin-gluten-250-g,710772,8431876282634,1.55,carrefour,cat20002-productos-frescos,1,710772,vc4aecomm-710772,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,6,longaniza-blanca-fresca-sin-gluten-y-sin-lactosa-carrefour-el-mercado-650-g,470338,8431876357745,3.75,el-mercado,cat20002-productos-frescos,1,470338,vc4aecomm-470338,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,7,salchichas-cocidas-jumbo-classic-oscar-mayer-sin-gluten-sin-lactosa-350-g,003294,8410486078035,2.55,oscar-mayer,cat20002-productos-frescos,1,003294,521031158,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,8,pechugas-de-pavo-marinadas-al-pimenton-carrefour-500-g-aprox,268581,2953237000009,3.74,carrefour,cat20002-productos-frescos,1,268581,vc4aecomm-268581,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_super-precio,1.1
EUR,catalog,9,berlina-lotus-1-ud,351363,2910464000004,1.25,,cat20002-productos-frescos,1,351363,vc4aecomm-351363,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,10,queso-fresco-carrefour-classic-250-g,423581,8431876352016,1.09,carrefour,cat20002-productos-frescos,1,423581,vc4aecomm-423581,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,11,guacamole-carrefour-500-g,208335,8431876276121,3.95,carrefour,cat20002-productos-frescos,1,208335,prod1160594,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,12,escarola-rizada-carrefour-el-mercado-150-g,522123,8431876090567,1.19,carrefour,cat20002-productos-frescos,1,522123,521032343,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,13,queso-emmental-en-lonchas-carrefour-classic-200-g,695557,3560070417995,1.99,carrefour,cat20002-productos-frescos,1,695557,521030717,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,14,queso-rallado-emmental-carrefour-sin-lactosa-150-g,196767,3560071016470,1.69,carrefour,cat20002-productos-frescos,1,196767,prod63120,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,15,cebolla-dulce-a-granel-circulo-de-calidad-1-kg-aprox,429152,2988801000000,2.59,circulo-de-calidad,cat20002-productos-frescos,1,429152,prod360125,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,16,zanahoria--manojo-de-750-g,050321,8436533784995,2.25,,cat20002-productos-frescos,1,050321,521031703,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,17,empanadilla-argentina-125-g,189771,2994310000004,1.09,,cat20002-productos-frescos,1,189771,prod1130623,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,18,pechuga-de-pavo-en-finas-lonchas-carrefour-el-mercado-sin-gluten-2x200-g,050759,8431876327663,3.85,carrefour,cat20002-productos-frescos,1,050759,vc4aecomm-050759,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,19,mini-taquitos-de-jamon-curado-sanchez-alcaraz-sin-gluten-y-sin-lactosa-2x40-g,192700,4034167730520,1.05,,cat20002-productos-frescos,1,192700,prod1130681,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,20,sandwich-integral-pavo-ensalada-bon-appetit-carrefour-130-g,676211,8431876301960,1.38,bon-appetit,cat20002-productos-frescos,1,676211,vc4aecomm-676211,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,21,aguacate-ecologico-carrefour-420-g,738678,8431876122176,3.75,carrefour-eco,cat20002-productos-frescos,1,738678,600709262,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,22,calabacin-ecologico-carrefour-bio-500-g,091971,8431876332230,1.55,carrefour-bio,cat20002-productos-frescos,1,091971,600709114,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,23,jamon-cocido-extra-en-finas-lonchas-carrefour-el-mercado-sin-gluten-225-g,050749,8431876327601,2.15,carrefour,cat20002-productos-frescos,1,050749,vc4aecomm-050749,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,24,ensalada-del-huerto-400-g,080090,8431876362060,2.15,carrefour,cat20002-productos-frescos,1,080090,689002562,carrefour,carrefour,home_delivery|drive,,
