currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,dunis-de-azucar-la-santina-sin-gluten-pack-de-2-unidades-de-50g,813973,8432124220026,2.39,la-santina,cat21449123-congelados,1,813973,643301847,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,tagliatelle-carbonara-carrefour-300-g,100926,8431876158861,2.75,carrefour,cat21449123-congelados,1,100926,526500984,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,surfers-de-merluza-rebozada-pescanova-400-g,003377,8410063004938,5.39,pescanova,cat21449123-congelados,1,003377,521031289,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,bombon-helado-de-vainilla-y-caramelo-carrefour-sensation-4-ud,331940,3560071518004,3.59,carrefour,cat21449123-congelados,1,331940,vc4aecomm-331940,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,nuggets-vegetal-carrefour-sensation-275-g,010394,8431876330762,3.39,carrefour,cat21449123-congelados,1,010394,vc4aecomm-010394,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,menestra-de-la-huerta-findus-650-g,209406,8434702003267,5.55,findus,cat21449123-congelados,1,209406,vc4aecomm-209406,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,muslitos-de-mar-sabor-cangrejo-pescanova-250-g,208201,8410063095547,3.09,pescanova,cat21449123-congelados,1,208201,521031208,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,pandebono-goya-300-g,126055,8426967094197,5.39,goya,cat21449123-congelados,1,126055,vc4aecomm-126055,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,helado-netflix--chillld-benjerrys-465-ml,456098,8711327386334,7.09,benjerrys,cat21449123-congelados,1,456098,vc4aecomm-456098,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,10,coliflor-ecologico-carrefour-bio-600-g,627590,3560070253371,2.99,carrefour-bio,cat21449123-congelados,1,627590,vc4aecomm-627590,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,11,pechuga-de-pollo-estilo-kentucky-maheso-250-g,856839,8410705034996,4.49,maheso,cat21449123-congelados,1,856839,prod731319,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,espinacas-a-a-la-crema-findus-450-g,578748,7310500024585,4.39,findus,cat21449123-congelados,1,578748,521034964,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,patatas-original-tradition-mccain-25-kg,895919,3256830007901,8.95,mccain,cat21449123-congelados,1,895919,795411220,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,14,pizza-con-atun-mozzarella-y-cebolla-roja-bella-napoli-buitoni-455-g,530446,8000300421859,6.69,buitoni,cat21449123-congelados,1,530446,vc4aecomm-530446,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,15,ajo-y-perejil-picado-carrefour-50-g,359723,3560071225742,1.79,carrefour,cat21449123-congelados,1,359723,fprod1410024,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,gamba-blanca-cocida-congelada-carrefour-extra-500-g,124267,8431876272086,8.79,carrefour,cat21449123-congelados,1,124267,prod1060160,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,supremas-de-atun-congelado-findus-230-g,946262,8434702002314,10.05,findus,cat21449123-congelados,1,946262,819255878,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,18,bombon-helado-starchaser-double-magnum-sin-gluten-3-ud,151987,8711327583023,5.65,magnum,cat21449123-congelados,1,151987,vc4aecomm-151987,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,gambon-argentino-pelado-mares-del-sur-250-g,000586,8436547586721,8.39,mares-del-sur,cat21449123-congelados,1,000586,vc4aecomm-000586,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,pizza-jamon-y-queso-goodfellas-351-g,154382,3599741006985,3.99,goodfelllas,cat21449123-congelados,1,154382,vc4aecomm-154382,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,mini-bombon-helado-chocolate-blanco-almendrado-extra-carrefour-8-ud,157813,3560071490645,2.69,carrefour,cat21449123-congelados,1,157813,vc4aecomm-157813,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,buey-de-mar-cocido-600-g,838821,8437009397480,9.49,,cat21449123-congelados,1,838821,prod590370,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,croquetas-de-cocido-estilo-ropa-vieja-la-cocinera-340-g,214899,8434702003397,5.65,la-cocinera,cat21449123-congelados,1,214899,vc4aecomm-214899,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,helado-proteina-con-cacahuete-carrefour-sensation-sin-gluten-y-sin-azucar-anadido-300-g,329103,8431876349092,3.29,carrefour,cat21449123-congelados,1,329103,vc4aecomm-329103,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
