currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,coupon,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping
EUR,catalog,1,pizza-4-quesos-bella-napoli-buitoni-425-g,214203,8000300421729,6.69,buitoni,cat21449123-congelados,1,directo/sobre-producto/_2x1-acumula,214203,prod223014,carrefour,carrefour,home_delivery|drive
EUR,catalog,2,pizza-margarita-schr-sin-gluten-sin-lactosa-300-g,955599,8008698026090,4.69,schar,cat21449123-congelados,1,,955599,823818549,carrefour,carrefour,home_delivery|drive
EUR,catalog,3,langostino-extra-crudo-pescanova-800-g,755639,8410063077789,12.35,pescanova,cat21449123-congelados,1,,755639,521035971,carrefour,carrefour,home_delivery|drive
EUR,catalog,4,colas-peladas-de-gambon-crudo-carrefour-250-g,463267,8431876297591,6.55,carrefour,cat21449123-congelados,1,,463267,vc4aecomm-463267,carrefour,carrefour,home_delivery|drive
EUR,catalog,5,gyozas-de-verduras-vici-400-g,695580,4770190105194,4.29,vici,cat21449123-congelados,1,,695580,vc4aecomm-695580,carrefour,carrefour,home_delivery|drive
EUR,catalog,6,puerro-en-rodajas-carrefour-classic-1-kg,796534,5400101174986,2.19,carrefour,cat21449123-congelados,1,,796534,521033161,carrefour,carrefour,home_delivery|drive
EUR,catalog,7,pizza-crousty-cheese-sensation-carrefour-448-g,036906,3560070602407,4.55,carrefour,cat21449123-congelados,1,,036906,vc4aecomm-036906,carrefour,carrefour,home_delivery|drive
EUR,catalog,8,taco-salmon-keta-salvaje-congelado-360-g,451226,8431876288605,11.95,carrefour,cat21449123-congelados,1,,451226,vc4aecomm-451226,carrefour,carrefour,home_delivery|drive
EUR,catalog,9,pizza-con-queso-y-tomate-buitoni-sin-gluten-y-sin-lactosa-360-g,413821,7613287199089,5.95,buitoni,cat21449123-congelados,1,,413821,vc4aecomm-413821,carrefour,carrefour,home_delivery|drive
EUR,catalog,10,croquetas-de-cocido-la-cocina-de-senen-sin-gluten-240-g,560808,8437023954553,4.45,la-cocina-de-senen,cat21449123-congelados,1,,560808,vc4aecomm-560808,carrefour,carrefour,home_delivery|drive
EUR,catalog,11,patatas-chef-gourmet-mccain-500-g,334120,8710438112573,3.69,mccain,cat21449123-congelados,1,,334120,fprod1320006,carrefour,carrefour,home_delivery|drive
EUR,catalog,12,la-gula-del-norte-pack-de-3-unidades-de-200-g,790627,8422107015619,12.95,la-gula-del-norte,cat21449123-congelados,1,,790627,525603495,carrefour,carrefour,home_delivery|drive
EUR,catalog,13,bombones-helados-gold-caramel-billionaire-magnum-12-ud,517351,8711327639942,5.59,magnum,cat21449123-congelados,1,directo/sobre-producto/_6-dto,517351,vc4aecomm-517351,carrefour,carrefour,home_delivery|drive
EUR,catalog,14,maxibon-jungly-blanco-nestle-4-ud,338299,8051369004354,6.49,maxibon,cat21449123-congelados,1,directo/sobre-producto/_2-unidad--50,338299,vc4aecomm-338299,carrefour,carrefour,home_delivery|drive
EUR,catalog,15,croquetas-de-pollo-sabrosisimas-la-cocinera-500-g,003406,8434702001614,4.55,la-cocinera,cat21449123-congelados,1,,003406,521031342,carrefour,carrefour,home_delivery|drive
EUR,catalog,16,pizza-con-jamon-cocido-y-champinones-bella-napoli-buitoni-430-g,214244,8000300421897,6.69,buitoni,cat21449123-congelados,1,directo/sobre-producto/_2x1-acumula,214244,prod1170024,carrefour,carrefour,home_delivery|drive
EUR,catalog,17,verduras-para-sofrito-findus-250-g,114032,8410092118248,2.95,findus,cat21449123-congelados,1,,114032,858605739,carrefour,carrefour,home_delivery|drive
EUR,catalog,18,lasana-de-champinones-y-mix-de-setas-la-cocinera-500-g,334758,8434702003298,3.99,la-cocinera,cat21449123-congelados,1,directo/sobre-producto/_2-unidad--50,334758,vc4aecomm-334758,carrefour,carrefour,home_delivery|drive
EUR,catalog,19,gamba-pelada-congelada-90110-antonio-y-ricardo-375-g,841133,8425526100416,5.95,antonio-y-ricardo,cat21449123-congelados,1,,841133,prod600087,carrefour,carrefour,home_delivery|drive
EUR,catalog,20,filete-de-bacalao-noraynorth-400-g,542115,8411246073673,5.95,las-redes,cat21449123-congelados,1,,542115,vc4aecomm-542115,carrefour,carrefour,home_delivery|drive
EUR,catalog,21,wok-de-verduras-ultracongeladas-findus-480-g,351346,8434702003533,4.45,findus,cat21449123-congelados,1,,351346,vc4aecomm-351346,carrefour,carrefour,home_delivery|drive
EUR,catalog,22,pizza-snacks-jamon-y-queso-fripozo-250-g,550243,8420321693712,3.29,fripozo,cat21449123-congelados,1,,550243,vc4aecomm-550243,carrefour,carrefour,home_delivery|drive
EUR,catalog,23,helado-cookie-dough-ben--jerry-465-ml,456074,8711327626386,7.79,benjerrys,cat21449123-congelados,1,directo/sobre-producto/_2-unidad--50,456074,vc4aecomm-456074,carrefour,carrefour,home_delivery|drive
EUR,catalog,24,risotto-al-funghi-carrefour-300-g,796739,8431876149692,2.85,carrefour,cat21449123-congelados,1,,796739,521031468,carrefour,carrefour,home_delivery|drive
