currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon,discount
EUR,catalog,1,aceite-de-girasol-koipe-sol-1-l,000020,8410270027010,2.69,koipesol,cat20001-la-despensa,1,000020,531704973,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,2,cereales-rellenos-de-leche-carrefour-sensation-sin-gluten-500-g-,102329,8431876323993,2.35,carrefour,cat20001-la-despensa,1,102329,vc4aecomm-102329,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50,
EUR,catalog,3,ajo-granulado-carrefour-classic-55-g,851265,8431876265781,0.59,carrefour,cat20001-la-despensa,1,851265,prod710288,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,4,natillas-de-caramelo-carrefour-pack-de-4-unidades-de-125-g,971667,3560071008888,1.05,carrefour,cat20001-la-despensa,1,971667,837832788,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,5,ketchup-heinz-envase-700-g,680150,0000087157260,4.29,heinz,cat20001-la-despensa,1,680150,520661027,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,6,palmeritas-carrefour-classic-270-g,877642,3560070870318,1.42,carrefour,cat20001-la-despensa,1,877642,786081639,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,7,pimientos-del-piquillo-en-tiras-al-ajillo-carrefour-225-g,231092,8431876012347,1.15,carrefour,cat20001-la-despensa,1,231092,521008106,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,8,leche-desnatada-lauki-brik-1-l,047824,8414700011020,1.05,lauki,cat20001-la-despensa,1,047824,521012944,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,9,pizza-barbacoa-ristorante-dr-oetker-340-g,169490,4001724039471,3.75,ristorante,cat20001-la-despensa,1,169490,867800458,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula,
EUR,catalog,10,leche-desnatada-carrefour-botella-15-l,971660,8431876246971,1.45,carrefour,cat20001-la-despensa,1,971660,836924957,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,11,pasta-espaguetis-coccion-rapida-carrefour-classic-500-g,446545,3560071015176,0.9,carrefour,cat20001-la-despensa,1,446545,prod380273,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,12,margarina-carrefour-500-g,298516,3560071176556,1.47,carrefour,cat20001-la-despensa,1,298516,prod830327,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,13,yogur-sabor-macedonia-danone-sin-gluten-pack-de-4-unidades-de-120-g,002911,8410500006143,0.99,danone,cat20001-la-despensa,1,002911,521029424,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_5-dto,
EUR,catalog,14,palomitas-saladas-para-microondas-carrefour-pack-de-3-unidades-de-100-g,569855,8431876092639,1.09,carrefour,cat20001-la-despensa,1,569855,521003806,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,15,mayonesa-hellmanns-sin-gluten-tarro-225-ml,002247,8410127050482,2.15,hellmanns,cat20001-la-despensa,1,002247,799328590,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,16,aceite-de-oliva-virgen-extra-intenso-coosur-1-l,543813,8411190101415,8.29,coosur,cat20001-la-despensa,1,543813,520660317,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_3x2,0.6
EUR,catalog,17,nata-montada-azucarada-central-lechera-asturiana-spray-250-ml,047793,8410297121104,2.69,central-lechera-asturiana,cat20001-la-despensa,1,047793,521032922,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,18,galletas-digestive-carrefour-sensation-800-g,357073,8431876213270,1.57,carrefour,cat20001-la-despensa,1,357073,596701895,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,19,pizza-de-pollo-carrefour-classic-400-g,946632,8431876245677,2.75,carrefour,cat20001-la-despensa,1,946632,819114640,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,20,ensaimada-carrefour-classic-220-g,752848,8431876123524,1.07,carrefour,cat20001-la-despensa,1,752848,521007269,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,21,galletas-dinosaurus-artiach-411-g,080409,8410180225087,3.49,artiach,cat20001-la-despensa,1,080409,521002927,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,22,bebida-de-avena-sin-azucar-anadido-yosoy-barista-brik-1-l,624223,8423352106947,1.99,yosoy,cat20001-la-despensa,1,624223,vc4aecomm-624223,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,23,medio-flautin-con-olivas-1-ud,220201,8424465919547,0.43,,cat20001-la-despensa,1,220201,vc4aecomm-220201,carrefour,carrefour,home_delivery|drive,,
EUR,catalog,24,almendras-crudas-sin-piel-original-carrefour-200-g,888128,3560070905973,3.25,carrefour,cat20001-la-despensa,1,888128,791843028,carrefour,carrefour,home_delivery|drive,,
