currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,coupon
EUR,catalog,1,gambon-crudo-grande-carrefour-2-kg,550529,8431876291568,18.35,carrefour,cat21449123-congelados,1,550529,vc4aecomm-550529,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,crepes-de-trigo-relleno-de-quesos-carrefour-300-g,136493,3245414144705,1.99,carrefour,cat21449123-congelados,1,136493,546501670,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,pizza-pepperoni-y-salame-ristorante-dr-oetker-320-g,329829,4001724039204,3.75,ristorante,cat21449123-congelados,1,329829,vc4aecomm-329829,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2x1-acumula
EUR,catalog,4,pizza-margarita-ecologica-carrefour-bio-310-g,399289,3560070590780,3.99,carrefour-bio,cat21449123-congelados,1,399289,609801248,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,brocoli-en-floretes-ecologico-carrefour-bio-600-g,511245,3270190207344,2.85,carrefour-bio,cat21449123-congelados,1,511245,vc4aecomm-511245,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,6,helado-de-leche-merengada-carrefour-extra-sin-gluten-1000-ml,414330,8431876312256,3.99,carrefour,cat21449123-congelados,1,414330,vc4aecomm-414330,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,croquetas-de-bacalao-la-cocinera-500-g,057461,8434702004325,5.05,la-cocinera,cat21449123-congelados,1,057461,521031336,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,croquetas-de-espinacas-carrefour-extra-350-g,690611,8431876298949,2.09,carrefour,cat21449123-congelados,1,690611,vc4aecomm-690611,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,lasana-de-espinacas-carrefour-500-g,512983,3560071082949,2.99,carrefour,cat21449123-congelados,1,512983,vc4aecomm-512983,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,brocoli-en-floretes-precocido-ultracongeladas-extra-carrefour-675-g,266405,3560071176297,2.85,carrefour,cat21449123-congelados,1,266405,fprod1220045,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,long-burger-supreme-heura-210-g-,051119,8437017042013,5.59,hera,cat21449123-congelados,1,051119,vc4aecomm-051119,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,12,gambas-peladas-carrefour-extra-360-g,539084,8431876360523,4.85,carrefour,cat21449123-congelados,1,539084,vc4aecomm-539084,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,lasana-de-espinacas-y-queso-la-cocinera-500-g,334745,8434702002062,3.99,la-cocinera,cat21449123-congelados,1,334745,vc4aecomm-334745,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,14,solomillo-de-pollo-kentucky-hotspicy-fripozo-250-g,547307,8420321679631,3.45,fripozo,cat21449123-congelados,1,547307,vc4aecomm-547307,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,gambas-peladas-grandes-carrefour-extra-360-g,539064,8431876360516,5.85,carrefour,cat21449123-congelados,1,539064,vc4aecomm-539064,carrefour,carrefour,home_delivery|drive,
EUR,catalog,16,espinacas-al-ajillo-findus-450-g,514853,8434702003519,4.39,findus,cat21449123-congelados,1,514853,521031555,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,patatas-al-horno-express-mccain-500-g,110821,8710438112887,3.99,mccain,cat21449123-congelados,1,110821,prod1023612,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,helado-strawberry-cheescake-ben--jerrys-465-ml,456083,8711327374126,7.09,benjerrys,cat21449123-congelados,1,456083,vc4aecomm-456083,carrefour,carrefour,home_delivery|drive,directo/sobre-producto/_2-unidad--50
EUR,catalog,19,helado-bombom-magnum-after-dinner-frac-sin-gluten-8-ud,618431,8711327625389,5.35,magnum,cat21449123-congelados,1,618431,521031815,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,gnocchi-con-verduras-y-pollo-cn-congelados-de-navarra-600-g,555087,8435434372126,3.49,congelados-de-navarra,cat21449123-congelados,1,555087,vc4aecomm-555087,carrefour,carrefour,home_delivery|drive,
EUR,catalog,21,calamar-de-la-india-limpio400-g,701844,8431876327878,6.95,carrefour,cat21449123-congelados,1,701844,vc4aecomm-701844,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,aros-de-cebolla-pickers-by-mccain-350-g,065121,8710438127294,3.69,mccain,cat21449123-congelados,1,065121,vc4aecomm-065121,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,patatas-en-dados-carrefour-450-g,924573,3560070699346,1.51,carrefour,cat21449123-congelados,1,924573,805726789,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,migas-de-bacalao-dorado-carrefour-extra-240-g,543838,8431876359251,2.55,carrefour,cat21449123-congelados,1,543838,vc4aecomm-543838,carrefour,carrefour,home_delivery|drive,
