currency,item_list_name,index,item_name,item_id,item_ean,price,item_brand,item_category,quantity,coupon,item_sms,item_internal_id,item_provider,item_provider_type,item_shipping,discount
EUR,catalog,1,polvos-de-talco-suave-bebe-piel-sensible-natural-hipoalergenico-johnsons-baby-200-g,307175,3574661727523,3.25,johnsons-baby,cat20006-bebe,1,directo/sobre-producto/_5-dto,307175,vc4aecomm-307175,carrefour,carrefour,home_delivery|drive,
EUR,catalog,2,bolsita-de-fruta-mediterranea-mi-futa-hero-sin-gluten-y-sin-azucar-anadido-100-g,758354,8410175044822,1.17,hero,cat20006-bebe,1,,758354,2003044013,carrefour,carrefour,home_delivery|drive,
EUR,catalog,3,snacks-infantil-de-fresa-y-manzana-ecologico-smileat-25-g,344954,8437017636410,1.86,smileat,cat20006-bebe,1,directo/sobre-producto/_2x1-acumula,344954,vc4aecomm-344954,carrefour,carrefour,home_delivery|drive,
EUR,catalog,4,postre-lacteo-natural-desde-6-meses-nestle-yogolino-sin-gluten-y-sin-azucar-anadido-pack-de-4-unidades-de-100-g,496593,7613039531853,3.19,yogolino,cat20006-bebe,1,directo/sobre-producto/_2-unidad--50,496593,vc4aecomm-496593,carrefour,carrefour,home_delivery|drive,
EUR,catalog,5,tarrito-de-verduritas-con-ternera-desde-6-meses-ecologico-carrefour-baby-bio-pack-de-2-unidades-de-200-g,433079,8431876280425,2.75,carrefour-bio,cat20006-bebe,1,,433079,vc4aecomm-433079,carrefour,carrefour,home_delivery|drive,
EUR,catalog,6,panales-dodot-bebe-seco-t5-11-16-kg-72-ud,799268,8006540618660,23.9,dodot-bebe-seco,cat20006-bebe,1,,799268,vc4aecomm-799268,carrefour,carrefour,home_delivery|drive,
EUR,catalog,7,protegecamas-infantil-carrefour-baby-10-ud,285793,3560070525621,6.59,carrefour-baby,cat20006-bebe,1,,285793,2002916086,carrefour,carrefour,home_delivery|drive,
EUR,catalog,8,tarrito-de-cocido-de-ternera-desde-8-meses-hero-baby-sin-gluten-pack-de-2-unidades-190-g,240717,8410175028136,2.99,hero,cat20006-bebe,1,,240717,2003043842,carrefour,carrefour,home_delivery|drive,
EUR,catalog,9,tarrito-de-jardinera-de-ternera-desde-6-meses-nestle-sin-gluten-190-g,098191,7613038917634,1.84,nestle,cat20006-bebe,1,,098191,vc4aecomm-098191,carrefour,carrefour,home_delivery|drive,
EUR,catalog,10,champu-gotas-de-brillo-para-cabellos-mas-brillantes-suaves-y-sedosos-johnsons-baby-500-ml,175509,3574669907194,4.65,johnsons,cat20006-bebe,1,directo/sobre-producto/_5-dto,175509,prod1120669,carrefour,carrefour,home_delivery|drive,
EUR,catalog,11,tarrito-de-lentejas-con-verduras-desde-8-meses-recetas-caseras-hero-baby-sin-gluten-pack-de-2-unidades-de-190-g,240715,8410175028129,2.99,hero,cat20006-bebe,1,,240715,2003043841,carrefour,carrefour,home_delivery|drive,
EUR,catalog,12,papilla-infantil-desde-6-meses-hero-8-cereales-sin-azucar-anadido-550-g,502944,8410175089625,5.65,hero,cat20006-bebe,1,,502944,vc4aecomm-502944,carrefour,carrefour,home_delivery|drive,
EUR,catalog,13,ropa-interior-absorbente-nina-noche-drynites-4-7-anos-17kg-30-kg-16-ud,622125,5029053560168,12.95,drynites,cat20006-bebe,1,directo/sobre-producto/_2x1-acumula,622125,2002618621,carrefour,carrefour,home_delivery|drive,
EUR,catalog,14,panales-dodot-bebe-seco-t7-15-kg-60-ud,499505,8700216493574,24.7,dodot-bebe-seco,cat20006-bebe,1,,499505,vc4aecomm-499505,carrefour,carrefour,home_delivery|drive,
EUR,catalog,15,panales-dodot-sensitive-t6-14-kg-41-ud,078117,8700216197847,30.0,dodot-sensitive-extra,cat20006-bebe,1,directo/sobre-producto/_2x1-acumula,078117,vc4a-6085143,carrefour,carrefour,home_delivery|drive,0.9
EUR,catalog,16,papilla-infantil-desde-6-meses-8-cereales-sin-azucar-anadido-nutriben-sin-aceite-de-palma-1-kg,079635,8430094319900,8.39,nutriben,cat20006-bebe,1,directo/sobre-producto/_2-unidad--50,079635,vc4aecomm-079635,carrefour,carrefour,home_delivery|drive,
EUR,catalog,17,tarrito-multifrutas-con-mango-desde-4-meses-ecologico-smileat-sin-gluten-130-g,497349,8437014583366,1.91,smileat,cat20006-bebe,1,,497349,vc4a-3059912,carrefour,carrefour,home_delivery|drive,
EUR,catalog,18,tarrito-de-pera-ciruela-y-platano-desde-4-meses-ecologico-smileat-sin-gluten-130-g,497351,8437014583380,1.91,smileat,cat20006-bebe,1,,497351,vc4a-3059913,carrefour,carrefour,home_delivery|drive,
EUR,catalog,19,snack-de-tomate-hero-kids-12-g,358811,8410175085665,1.08,hero,cat20006-bebe,1,directo/sobre-producto/_2x1-acumula,358811,vc4aecomm-358811,carrefour,carrefour,home_delivery|drive,
EUR,catalog,20,pants-dodot-activity-t4-9-15-kg-43-ud,051551,8700216147910,26.99,dodot-activity-extra,cat20006-bebe,1,directo/sobre-producto/_2x1-acumula,051551,vc4a-5978931,carrefour,carrefour,home_delivery|drive,0.01
EUR,catalog,21,panales-dodot-bebe-seco-t4-9-14-kg-78-ud,799243,8006540618608,23.9,dodot-bebe-seco,cat20006-bebe,1,,799243,vc4aecomm-799243,carrefour,carrefour,home_delivery|drive,
EUR,catalog,22,toallitas-para-bebe-sin-perfume-ecologicas-carrefour-bio-64-ud,831819,3560071212193,2.55,carrefour-baby,cat20006-bebe,1,,831819,prod500066,carrefour,carrefour,home_delivery|drive,
EUR,catalog,23,toallitas-para-bebe-calma--protege-pure-dodot-138-ud,329831,8700216303767,11.49,dodot,cat20006-bebe,1,directo/sobre-producto/_2-unidad--50,329831,vc4aecomm-329831,carrefour,carrefour,home_delivery|drive,
EUR,catalog,24,panales-dodot-bebe-seco-t5-12-17-kg-56-ud,799264,8006540618691,19.39,dodot-bebe-seco-extra,cat20006-bebe,1,directo/sobre-producto/_2-unidad--50,799264,vc4aecomm-799264,carrefour,carrefour,home_delivery|drive,
